  0.3218513E-06 -7.807170088017    P 33P 33    P  9Q  8
 -0.3254248E-06 -8.300638014895    P 33P 33    P  7P  7
  0.2510071E-06 -8.104135679885    P 33P 33    P  7Q  6
 -0.2585900E-06 -8.467366481186    P 33P 33    P  5P  5
  0.2051840E-06 -8.331251134859    P 33P 33    P  5Q  4
 -0.2214541E-06 -8.564476790937    P 33P 33    P  3P  3
  0.1715085E-06 -8.488600321975    P 33P 33    P  3Q  2
 -0.2129785E-06 -8.592248626685    P 33P 33    P  1P  1
 -0.1420102E-06 -8.504580845916    P 33P 33    R  1R  1
  0.1961906E-06 -8.573290051435    P 33P 33    R  1Q  2
 -0.1671166E-06 -8.360403368293    P 33P 33    R  3R  3
  0.2025704E-06 -8.485540056753    P 33P 33    R  3Q  4
 -0.1897660E-06 -8.148033508921    P 33P 33    R  5R  5
  0.2264234E-06 -8.327584900904    P 33P 33    R  5Q  6
 -0.2251566E-06 -7.867803473925    P 33P 33    R  7R  7
  0.2696697E-06 -8.099624146555    P 33P 33    R  7Q  8
 -0.2820005E-06 -7.520028598931    P 33P 33    R  9R  9
  0.3408375E-06 -7.801762541863    P 33P 33    R  9Q 10
 -0.3738376E-06 -7.105005773935    P 33P 33    R 11R 11
  0.4564555E-06 -7.434110361846    P 33P 33    R 11Q 12
 -0.5249983E-06 -6.623007452698    P 33P 33    R 13R 13
  0.6472411E-06 -6.996781956661    P 33P 33    R 13Q 14
 -0.7812234E-06 -6.074275764822    P 33P 33    R 15R 15
  0.9713354E-06 -6.489913060091    P 33P 33    R 15Q 16
 -0.1231748E-05 -5.459027294160    P 33P 33    R 17R 17
 -0.2057443E-05 -4.777444971176    P 33P 33    R 19R 19
  0.1542375E-05 -5.913656489293    P 33P 33    R 17Q 18
 -0.3639935E-05 -4.029687538445    P 33P 33    R 21R 21
 -0.3575984E-03  1.761558480464    P 33P 33    R 35R 35
  0.2590851E-05 -5.268186538451    P 33P 33    R 19Q 20
 -0.6818677E-05 -3.215878937735    P 33P 33    R 23R 23
 -0.3728443E-03  1.821847872794    P 33P 33    R 33R 33
 -0.1352110E-04 -2.336109373195    P 33P 33    R 25R 25
  0.4603187E-05 -4.553693651051    P 33P 33    R 21Q 22
 -0.1477091E-03  0.699232648998    P 33P 33    R 31R 31
 -0.2837111E-04 -1.390418379211    P 33P 33    R 27R 27
 -0.6296595E-04 -0.378755400971    P 33P 33    R 29R 29
  0.8649345E-05 -3.770396991199    P 33P 33    R 23Q 24
  0.4557991E-03  1.189142189549    P 33P 33    R 33Q 34
  0.1718594E-04 -2.918542427837    P 33P 33    R 25Q 26
  0.1885606E-03  0.044742879807    P 33P 33    R 31Q 32
  0.3610828E-04 -1.998424870022    P 33P 33    R 27Q 28
  0.8022429E-04 -1.010435826015    P 33P 33    R 29Q 30
  0.3940079E-03  1.165907076489    P 33Q 32    P 35P 35
 -0.6181759E-02  0.209407933624    P 33Q 32    P 35Q 34
  0.4453316E-03  1.167369714281    P 33Q 32    P 33P 33
  0.2924641E-01  0.630000085580    P 33Q 32    P 33Q 32
  0.1862115E-03  0.032237122694    P 33Q 32    P 31P 31
 -0.2915982E-02 -0.844235147743    P 33Q 32    P 31Q 30
  0.7924361E-04 -1.022886288423    P 33Q 32    P 29P 29
 -0.5932631E-03 -1.854540724917    P 33Q 32    P 29Q 28
  0.3567878E-04 -2.010808796066    P 33Q 32    P 27P 27
 -0.1743956E-03 -2.794400648809    P 33Q 32    P 27Q 26
  0.1698809E-04 -2.930827661037    P 33Q 32    P 25P 25
 -0.6158783E-04 -3.664411639726    P 33Q 32    P 25Q 24
  0.8553400E-05 -3.782545906387    P 33Q 32    P 23P 23
 -0.2466063E-04 -4.464590625853    P 33Q 32    P 23Q 22
  0.4554215E-05 -4.565667274597    P 33Q 32    P 21P 21
 -0.1091223E-04 -5.194774941207    P 33Q 32    P 21Q 20
  0.2564556E-05 -5.279942266224    P 33Q 32    P 19P 19
 -0.5263901E-05 -5.854762078551    P 33Q 32    P 19Q 18
  0.1527540E-05 -5.925154139843    P 33Q 32    P 17P 17
 -0.2745827E-05 -6.444364081034    P 33Q 32    P 17Q 16
  0.9625641E-06 -6.501112137945    P 33Q 32    P 15P 15
 -0.1540784E-05 -6.963436308621    P 33Q 32    P 15Q 14
  0.6418331E-06 -7.007645654052    P 33Q 32    P 13P 13
 -0.9266848E-06 -7.411898385407    P 33Q 32    P 13Q 12
  0.4530159E-06 -7.444606011050    P 33Q 32    P 11P 11
 -0.5957012E-06 -7.789744295588    P 33Q 32    P 11Q 10
  0.3386407E-06 -7.811861872169    P 33Q 32    P  9P  9
 -0.4082503E-06 -8.097039893503    P 33Q 32    P  9Q  8
  0.2683791E-06 -8.109307673715    P 33Q 32    P  7P  7
 -0.2973414E-06 -8.333935017614    P 33Q 32    P  7Q  6
  0.2260392E-06 -8.336850327033    P 33Q 32    P  5P  5
 -0.2286873E-06 -8.500666690160    P 33Q 32    P  5Q  4
  0.2038339E-06 -8.494422875479    P 33Q 32    P  3P  3
 -0.1810466E-06 -8.597639995945    P 33Q 32    P  3Q  2
  0.2052041E-06 -8.581979231414    P 33Q 32    P  1P  1
  0.1451012E-06 -8.581979435506    P 33Q 32    R  1R  1
 -0.1853619E-06 -8.533761740322    P 33Q 32    R  1Q  2
  0.1765254E-06 -8.494423437617    P 33Q 32    R  3R  3
 -0.1846812E-06 -8.388491383186    P 33Q 32    R  3Q  4
  0.2063447E-06 -8.336850530184    P 33Q 32    R  5R  5
 -0.2000605E-06 -8.174635601080    P 33Q 32    R  5Q  6
  0.2510456E-06 -8.109306556199    P 33Q 32    R  7R  7
 -0.2318477E-06 -7.892712533610    P 33Q 32    R  7Q  8
  0.3212628E-06 -7.811862967425    P 33Q 32    R  9R  9
 -0.2861840E-06 -7.543113804067    P 33Q 32    R  9Q 10
  0.4337297E-06 -7.444605831348    P 33Q 32    R 11R 11
 -0.3755672E-06 -7.126185048597    P 33Q 32    R 11Q 12
  0.6184859E-06 -7.007646056937    P 33Q 32    R 13R 13
 -0.5234620E-06 -6.642239394356    P 33Q 32    R 13Q 14
  0.9319987E-06 -6.501112116251    P 33Q 32    R 15R 15
 -0.7743454E-06 -6.091553599062    P 33Q 32    R 15Q 16
  0.1484503E-05 -5.925153910504    P 33Q 32    R 17R 17
  0.2499620E-05 -5.279941919791    P 33Q 32    R 19R 19
 -0.1215068E-05 -5.474372153612    P 33Q 32    R 17Q 18
  0.4449506E-05 -4.565667315684    P 33Q 32    R 21R 21
  0.3884969E-03  1.165907475420    P 33Q 32    R 35R 35
 -0.2021525E-05 -4.790904544998    P 33Q 32    R 19Q 20
  0.8373307E-05 -3.782545628536    P 33Q 32    R 23R 23
  0.4387338E-03  1.167369599801    P 33Q 32    R 33R 33
  0.1665819E-04 -2.930827456805    P 33Q 32    R 25R 25
 -0.3564387E-05 -4.041323238257    P 33Q 32    R 21Q 22
  0.1832789E-03  0.032236019420    P 33Q 32    R 31R 31
  0.3503586E-04 -2.010807993432    P 33Q 32    R 27R 27
  0.7791169E-04 -1.022886490503    P 33Q 32    R 29R 29
 -0.6657956E-05 -3.225771675457    P 33Q 32    R 23Q 24
 -0.3605300E-03  1.819193497071    P 33Q 32    R 33Q 34
 -0.1316955E-04 -2.344350336215    P 33Q 32    R 25Q 26
 -0.1430400E-03  0.695366450296    P 33Q 32    R 31Q 32
 -0.2757345E-04 -1.397102881792    P 33Q 32    R 27Q 28
 -0.6107887E-04 -0.383982988121    P 33Q 32    R 29Q 30
 -0.2770713E-02  0.251625558610    P 31P 31    P 35P 35
  0.3858872E-03  1.131599495779    P 31P 31    P 35Q 34
 -0.6725778E-02  0.269225512658    P 31P 31    P 33P 33
  0.4377348E-03  1.131161803609    P 31P 31    P 33Q 32
  0.3097692E-01  0.630000558930    P 31P 31    P 31P 31
  0.4799402E-03  1.143353202262    P 31P 31    P 31Q 30
 -0.3350105E-02 -0.715134749479    P 31P 31    P 29P 29
  0.2040565E-03  0.088340820608    P 31P 31    P 29Q 28
 -0.7198169E-03 -1.655432897224    P 31P 31    P 27P 27
  0.9178467E-04 -0.899459822216    P 31P 31    P 27Q 26
 -0.2235152E-03 -2.525165766102    P 31P 31    P 25P 25
  0.4365246E-04 -1.819326267250    P 31P 31    P 25Q 24
 -0.8340343E-04 -3.324974944740    P 31P 31    P 23P 23
  0.2194853E-04 -2.670855335402    P 31P 31    P 23Q 22
 -0.3529873E-04 -4.054900018982    P 31P 31    P 21P 21
  0.1166660E-04 -3.453746371773    P 31P 31    P 21Q 20
 -0.1651659E-04 -4.714796893745    P 31P 31    P 19P 19
  0.6555714E-05 -4.167753126011    P 31P 31    P 19Q 18
 -0.8429577E-05 -5.304469253692    P 31P 31    P 17P 17
  0.3894221E-05 -4.812659656136    P 31P 31    P 17Q 16
 -0.4655690E-05 -5.823736253864    P 31P 31    P 15P 15
  0.2445200E-05 -5.388274956056    P 31P 31    P 15Q 14
 -0.2768958E-05 -6.272457659334    P 31P 31    P 13P 13
  0.1622667E-05 -5.894433349301    P 31P 31    P 13Q 12
 -0.1767819E-05 -6.650557050516    P 31P 31    P 11P 11
  0.1137657E-05 -6.330990880316    P 31P 31    P 11Q 10
 -0.1209272E-05 -6.958023819429    P 31P 31    P  9P  9
  0.8420346E-06 -6.697829021407    P 31P 31    P  9Q  8
 -0.8856338E-06 -7.194926968282    P 31P 31    P  7P  7
  0.6567405E-06 -6.994853220969    P 31P 31    P  7Q  6
 -0.6951748E-06 -7.361409010373    P 31P 31    P  5P  5
  0.5368789E-06 -7.222011957367    P 31P 31    P  5Q  4
 -0.5886174E-06 -7.457676552424    P 31P 31    P  3P  3
  0.4487815E-06 -7.379389712708    P 31P 31    P  3Q  2
 -0.5601216E-06 -7.484000161947    P 31P 31    P  1P  1
 -0.3680434E-06 -7.393044165875    P 31P 31    R  1R  1
  0.5133663E-06 -7.464079441420    P 31P 31    R  1Q  2
 -0.4292168E-06 -7.245976229734    P 31P 31    R  3R  3
  0.5300404E-06 -7.376301298193    P 31P 31    R  3Q  4
 -0.4832736E-06 -7.030212662716    P 31P 31    R  5R  5
  0.5924190E-06 -7.218301909316    P 31P 31    R  5Q  6
 -0.5688617E-06 -6.746147171621    P 31P 31    R  7R  7
  0.7055159E-06 -6.990282252175    P 31P 31    R  7Q  8
 -0.7071991E-06 -6.394165584856    P 31P 31    R  9R  9
  0.8916246E-06 -6.692349931667    P 31P 31    R  9Q 10
 -0.9310238E-06 -5.974640125367    P 31P 31    R 11R 11
  0.1193954E-05 -6.324612636934    P 31P 31    R 11Q 12
 -0.1299068E-05 -5.487917492710    P 31P 31    R 13R 13
  0.1692803E-05 -5.887188981009    P 31P 31    R 13Q 14
 -0.1921538E-05 -4.934310993343    P 31P 31    R 15R 15
  0.2540153E-05 -5.380219919058    P 31P 31    R 15Q 16
 -0.3012943E-05 -4.314103862412    P 31P 31    R 17R 17
 -0.5007001E-05 -3.627536442657    P 31P 31    R 19R 19
  0.4033058E-05 -4.803859825349    P 31P 31    R 17Q 18
 -0.8816490E-05 -2.874805321382    P 31P 31    R 21R 21
 -0.3308927E-03  1.730866186298    P 31P 31    R 35R 35
  0.6774066E-05 -4.158292549661    P 31P 31    R 19Q 20
 -0.1644399E-04 -2.056055179501    P 31P 31    R 23R 23
 -0.3459484E-03  1.787218217660    P 31P 31    R 33R 33
 -0.3247482E-04 -1.171358741423    P 31P 31    R 25R 25
  0.1203500E-04 -3.443723499361    P 31P 31    R 21Q 22
 -0.3587519E-03  1.852597126918    P 31P 31    R 31R 31
 -0.6787415E-04 -0.220660724478    P 31P 31    R 27R 27
 -0.1500139E-03  0.796484348296    P 31P 31    R 29R 29
  0.2261431E-04 -2.660388835494    P 31P 31    R 23Q 24
  0.4268198E-03  1.189110921192    P 31P 31    R 33Q 34
  0.4494137E-04 -1.808580808310    P 31P 31    R 25Q 26
  0.4785972E-03  1.177343807219    P 31P 31    R 31Q 32
  0.9446568E-04 -0.888688503613    P 31P 31    R 27Q 28
  0.2101304E-03  0.098575850593    P 31P 31    R 29Q 30
  0.3643645E-03  1.151914484961    P 31Q 30    P 35P 35
 -0.2742974E-02  0.242694992685    P 31Q 30    P 35Q 34
  0.4113994E-03  1.153909608835    P 31Q 30    P 33P 33
 -0.6692839E-02  0.265062343316    P 31Q 30    P 33Q 32
  0.4686063E-03  1.153725492878    P 31Q 30    P 31P 31
  0.3097692E-01  0.630000558930    P 31Q 30    P 31Q 30
  0.2080561E-03  0.084453048254    P 31Q 30    P 29P 29
 -0.3339868E-02 -0.719149251528    P 31Q 30    P 29Q 28
  0.9355606E-04 -0.902637460842    P 31Q 30    P 27P 27
 -0.7150180E-03 -1.663600832076    P 31Q 30    P 27Q 26
  0.4452433E-04 -1.822343610540    P 31Q 30    P 25P 25
 -0.2211459E-03 -2.537290765263    P 31Q 30    P 25Q 24
  0.2241367E-04 -2.673937541019    P 31Q 30    P 23P 23
 -0.8216501E-04 -3.340783071125    P 31Q 30    P 23Q 22
  0.1193363E-04 -3.457020062677    P 31Q 30    P 21P 21
 -0.3461197E-04 -4.074079958794    P 31Q 30    P 21Q 20
  0.6720328E-05 -4.171302881183    P 31Q 30    P 19P 19
 -0.1611180E-04 -4.737015863803    P 31Q 30    P 19Q 18
  0.4003212E-05 -4.816544066310    P 31Q 30    P 17P 17
 -0.8175505E-05 -5.329377740587    P 31Q 30    P 17Q 16
  0.2522854E-05 -5.392542644497    P 31Q 30    P 15P 15
 -0.4485440E-05 -5.850970867758    P 31Q 30    P 15Q 14
  0.1682419E-05 -5.899121196303    P 31Q 30    P 13P 13
 -0.2646729E-05 -6.301642336787    P 31Q 30    P 13Q 12
  0.1187611E-05 -6.336123960504    P 31Q 30    P 11P 11
 -0.1673285E-05 -6.681307614620    P 31Q 30    P 11Q 10
  0.8878597E-06 -6.703420465412    P 31Q 30    P  9P  9
 -0.1129797E-05 -6.989956764658    P 31Q 30    P  9Q  8
  0.7037074E-06 -7.000898473771    P 31Q 30    P  7P  7
 -0.8117905E-06 -7.227666741307    P 31Q 30    P  7Q  6
  0.5927313E-06 -7.228468520598    P 31Q 30    P  5P  5
 -0.6165998E-06 -7.394614713420    P 31Q 30    P  5Q  4
  0.5345304E-06 -7.386060338515    P 31Q 30    P  3P  3
 -0.4825014E-06 -7.491166627722    P 31Q 30    P  3Q  2
  0.5381390E-06 -7.473627331422    P 31Q 30    P  1P  1
  0.3805216E-06 -7.473626580746    P 31Q 30    R  1R  1
 -0.4812872E-06 -7.423337556785    P 31Q 30    R  1Q  2
  0.4629170E-06 -7.386060756791    P 31Q 30    R  3R  3
 -0.4750341E-06 -7.275365197221    P 31Q 30    R  3Q  4
  0.5410872E-06 -7.228467749637    P 31Q 30    R  5R  5
 -0.5100523E-06 -7.058225849578    P 31Q 30    R  5Q  6
  0.6582580E-06 -7.000898149462    P 31Q 30    R  7R  7
 -0.5861815E-06 -6.772501516451    P 31Q 30    R  7Q  8
  0.8422976E-06 -6.703420023122    P 31Q 30    R  9R  9
 -0.7179096E-06 -6.418655413532    P 31Q 30    R  9Q 10
  0.1137050E-05 -6.336123765336    P 31Q 30    R 11R 11
 -0.9352395E-06 -5.997116271549    P 31Q 30    R 11Q 12
  0.1621220E-05 -5.899121388961    P 31Q 30    R 13R 13
 -0.1294620E-05 -5.508277450380    P 31Q 30    R 13Q 14
  0.2442743E-05 -5.392543078467    P 31Q 30    R 15R 15
 -0.1902919E-05 -4.952497938127    P 31Q 30    R 15Q 16
  0.3890422E-05 -4.816543956543    P 31Q 30    R 17R 17
  0.6550166E-05 -4.171302755196    P 31Q 30    R 19R 19
 -0.2968348E-05 -4.330095351178    P 31Q 30    R 17Q 18
  0.1165926E-04 -3.457021692973    P 31Q 30    R 21R 21
  0.3592683E-03  1.151914099453    P 31Q 30    R 35R 35
