10441104401    0.3906E-21  2196.317650  2351.294680          93  80  93
10441114401    0.1812E-26   775.492230   895.108180          70  70  70
10441114402    0.5146E-26   997.331780  1116.947740          70  70  70
10442103301    0.1065E-25  5157.062410  5275.845080          70  70  70
10442104411    0.1088E-25  2200.645610  2319.428280          70  70  70
10443104401    0.8100E-26  6720.414510  6845.095940          70  60  70
10550102201    0.9563E-27  1955.808440  2076.445700          70  70  70
10550104401    0.8709E-22   600.214090   748.801990          88  88  88
10551103301    0.5488E-26  3556.926780  3676.749210          70  70  70
10551104411    0.1204E-26   600.509980   720.332410          70  70  70
10551105501    0.1472E-22  2198.253630  2336.596930          82  71  82
10552104401    0.5065E-27  5132.896800  5250.779480          70  70  59
10552105511    0.4352E-27  2188.352980  2307.355840          70  70  70
10553105501    0.3169E-27  6683.766470  6808.208780          70  54  70
10660105501    0.3959E-23   607.039770   740.328980          78  78  78
10661106601    0.5471E-24  2199.924210  2321.570530          71  71  71
10770106601    0.1745E-24   612.677220   733.686750          70  70  70
10771107701    0.2042E-25  2187.957100  2308.170810          70  70  70
10880107701    0.7477E-26   612.861960   734.053970          70  70  70
10881108801    0.7579E-27  2176.061300  2296.492900          70  70  70
10990108801    0.3137E-27   613.038600   734.410620          70  70  70
11000101101    0.1563E-18   587.600000   903.000000         111 112 111
11000201101    0.1461E-18   485.200000   801.300000         109 108 109
11001100001    0.1504E-17  3373.597890  4073.597890         114  -1 114
11001101111    0.1703E-23   643.159830   774.262320          78  79  78
11001102201    0.1022E-24  2278.404380  2418.690120          84  83  84
11001110001    0.1020E-18  2156.975750  2489.075750         110  -1 110
11001110002    0.6496E-22  2332.393010  2478.792250          88  -1  88
11001112201    0.3034E-27   873.511500   992.346980          70  69  70
11001120001    0.9638E-24   835.322310   960.294410          74  -1  74
11001120002    0.1574E-23   963.774480  1094.876980          78  -1  78
11001120003    0.6488E-26  1088.888690  1207.724180          70  -1  70
11001200001    0.1002E-17  3305.580580  3943.380580         116  -1 116
11001201111    0.1805E-23   543.938920   671.957280          76  77  76
11001202201    0.1027E-24  2183.360690  2317.487810          80  79  80
11001210001    0.1121E-21  2125.517550  2274.874870          90  -1  90
11001210002    0.1715E-18  2137.550100  2513.950100         110  -1 110
11001212202    0.5167E-27   946.390540  1065.229220          70  69  70
11001220001    0.2211E-25   739.737150   858.575830          70  -1  70
11001220002    0.1358E-23   865.181710   993.200070          76  -1  76
11001220003    0.3193E-23   975.341700  1109.468820          80  -1  80
11002100011    0.3468E-22  3572.702960  3716.482950          87  -1  87
11002101101    0.1100E-23  5242.409620  5376.838360          79  78  79
11002110011    0.2519E-23  2216.720420  2348.362180          79  -1  79
11002110012    0.1737E-26  2329.800070  2446.232430          69  -1  69
11002111101    0.1202E-25  3851.021770  3968.045980          69  70  69
11002111102    0.4759E-27  3994.336960  4111.549010          69  -1  69
11002200011    0.2047E-22  3473.202150  3616.953650          87  -1  87
11002201101    0.1408E-23  5172.643570  5276.946120          61  78  79
11002210011    0.2869E-26  2129.316650  2245.795730          69  -1  69
11002210012    0.4166E-23  2215.639440  2350.320970          81  -1  81
11002211101    0.3857E-26  3751.361310  3868.197950          69  28  69
11002211102    0.1719E-25  3894.676510  4011.652380          69  70  69
11003100001    0.6182E-22  8149.831180  8321.931180          88  -1  88
11003100021    0.6745E-27  3546.763820  3663.837670          70  -1  70
11003110001    0.1457E-23  6783.819300  6926.579130          78  -1  78
11003110002    0.3706E-26  6926.856170  7028.985600          58  -1  60
11003120001    0.2375E-26  5389.529210  5516.931440          70  -1  70
11003120002    0.4825E-27  5521.622680  5644.784180          70  -1  70
11003120003    0.1185E-27  5637.857790  5765.137610          70  -1  70
11003200001    0.4154E-22  8051.578610  8219.078610          88  -1  88
11003200021    0.3479E-27  3447.963190  3565.124110          70  -1  70
11003210001    0.6832E-25  6702.214720  6826.406570          70  -1  70
11003210002    0.2687E-23  6787.896650  6928.791107          78  -1  78
11003220001    0.2360E-27  5290.728590  5416.660470          70  -1  70
11003220002    0.2210E-26  5422.822060  5544.797980          70  -1  70
11003220003    0.4445E-26  5539.057170  5664.828340          70  -1  70
11004100011    0.2836E-26  8095.271050  8217.938590          69  -1  69
11004200011    0.1688E-26  7996.868570  8117.754480          69  -1  69
