 21 4746.488990 4.950E-30 1.084E-01.05560.053 4245.30320.52-.008139       2 0 0 13       0 0 0 01                    P104e     4445521221 1 1 1 5   207.0  209.0.12120.617 -0.70541312D+00  0.79538949D-09
 21 4749.194930 1.040E-29 1.066E-01.05580.053 4084.93370.53-.008090       2 0 0 13       0 0 0 01                    P102e     4445521221 1 1 1 5   203.0  205.0.12270.624 -0.70538002D+00  0.17010827D-08
 21 4837.243630 2.391E-22 6.989E-02.07170.098  163.86840.76-.005401       2 0 0 13       0 0 0 01                    P 20e     5755521120 1 1 1 5    39.0   41.0.13530.804 -0.69843029D+00  0.64428099D-01
 21 4838.955361 2.486E-22 6.989E-02.07280.100  133.43930.74-.005324       2 0 0 13       0 0 0 01                    P 18e     5755521120 1 1 1 5    35.0   37.0.13400.802 -0.69748584D+00  0.67410669D-01
 21 4840.650447 2.516E-22 6.998E-02.07400.102  106.12970.71-.005243       2 0 0 13       0 0 0 01                    P 16e     5755521120 1 1 1 5    31.0   33.0.13250.798 -0.69631060D+00  0.68657988D-01
 21 4842.329013 2.470E-22 7.018E-02.07540.104   81.94010.69-.005157       2 0 0 13       0 0 0 01                    P 14e     5755521120 1 1 1 5    27.0   29.0.13110.794 -0.69480833D+00  0.67863941D-01
 21 4843.991167 2.340E-22 7.050E-02.07710.107   60.87090.69-.005061       2 0 0 13       0 0 0 01                    P 12e     5755521120 1 1 1 5    23.0   25.0.12970.788 -0.69282033D+00  0.64812370D-01
 21 4845.636997 2.125E-22 7.107E-02.07900.109   42.92250.70-.004950       2 0 0 13       0 0 0 01                    P 10e     5755521120 1 1 1 5    19.0   21.0.12840.782 -0.69006556D+00  0.59405416D-01
 21 4847.266576 1.825E-22 7.198E-02.08110.112   28.09510.71-.004817       2 0 0 13       0 0 0 01                    P  8e     5755521120 1 1 1 5    15.0   17.0.12750.775 -0.68599429D+00  0.51684001D-01
 21 4848.879955 1.448E-22 7.362E-02.08360.114   16.38900.73-.004648       2 0 0 13       0 0 0 01                    P  6e     5755521120 1 1 1 5    11.0   13.0.12720.766 -0.67936621D+00  0.41837140D-01
 21 4850.477169 1.006E-22 7.715E-02.08630.119    7.80430.74-.004414       2 0 0 13       0 0 0 01                    P  4e     5755521120 1 1 1 5     7.0    9.0.12860.756 -0.66666667D+00  0.30198358D-01
 21 4852.058235 5.169E-23 9.013E-02.08930.123    2.34130.75-.003958       2 0 0 13       0 0 0 01                    P  2e     5755521120 1 1 1 5     3.0    5.0.13490.744 -0.63245553D+00  0.17228329D-01
 21 4854.399544 2.618E-23 4.517E-02.09490.128    0.00000.74-.002425       2 0 0 13       0 0 0 01                    R  0e     5755521120 1 1 1 5     3.0    1.0.13830.737  0.10000000D+01  0.34851029D-02
 21 4855.940186 7.779E-23 5.822E-02.08770.120    2.34130.75-.002469       2 0 0 13       0 0 0 01                    R  2e     5755521120 1 1 1 5     7.0    5.0.13070.750  0.77459667D+00  0.17228329D-01
 21 4857.464590 1.265E-22 6.191E-02.08490.115    7.80430.74-.002863       2 0 0 13       0 0 0 01                    R  4e     5755521120 1 1 1 5    11.0    9.0.12750.761  0.74535599D+00  0.30198358D-01
 21 4858.972688 1.704E-22 6.380E-02.08230.113   16.38900.72-.003225       2 0 0 13       0 0 0 01                    R  6e     5755521120 1 1 1 5    15.0   13.0.12720.770  0.73379938D+00  0.41837140D-01
 21 4860.464395 2.076E-22 6.500E-02.08000.110   28.09510.70-.003537       2 0 0 13       0 0 0 01                    R  8e     5755521120 1 1 1 5    19.0   17.0.12790.779  0.72760683D+00  0.51684001D-01
 21 4861.939606 2.370E-22 6.592E-02.07800.108   42.92250.69-.003809       2 0 0 13       0 0 0 01                    R 10e     5755521120 1 1 1 5    23.0   21.0.12910.785  0.72374687D+00  0.59405416D-01
 21 4863.398200 2.578E-22 6.669E-02.07620.105   60.87090.69-.004052       2 0 0 13       0 0 0 01                    R 12e     5755521120 1 1 1 5    27.0   25.0.13040.791  0.72111026D+00  0.64812370D-01
 21 4864.840035 2.697E-22 6.736E-02.07470.103   81.94010.70-.004274       2 0 0 13       0 0 0 01                    R 14e     5755521120 1 1 1 5    31.0   29.0.13180.796  0.71919495D+00  0.67863941D-01
 21 4866.264953 2.732E-22 6.802E-02.07340.101  106.12970.73-.004478       2 0 0 13       0 0 0 01                    R 16e     5755521120 1 1 1 5    35.0   33.0.13330.800  0.71774054D+00  0.68657988D-01
 21 4867.672779 2.689E-22 6.865E-02.07220.099  133.43930.75-.004669       2 0 0 13       0 0 0 01                    R 18e     5755521120 1 1 1 5    39.0   37.0.13470.803  0.71659858D+00  0.67410669D-01
 21 4869.063318 2.580E-22 6.930E-02.07130.097  163.86840.76-.004849       2 0 0 13       0 0 0 01                    R 20e     5755521120 1 1 1 5    43.0   41.0.13600.805  0.71567808D+00  0.64428099D-01
 21 4870.436359 2.416E-22 6.993E-02.07040.095  197.41660.77-.005019       2 0 0 13       0 0 0 01                    R 22e     5755521120 1 1 1 5    47.0   45.0.13730.807  0.71492035D+00  0.60073667D-01
 21 4871.791674 2.214E-22 7.062E-02.06980.093  234.08330.78-.005182       2 0 0 13       0 0 0 01                    R 24e     5755521120 1 1 1 5    51.0   49.0.13840.808  0.71428571D+00  0.54734955D-01
 21 4873.129019 1.985E-22 7.127E-02.06920.091  273.86800.78-.005338       2 0 0 13       0 0 0 01                    R 26e     5755521120 1 1 1 5    55.0   53.0.13950.808  0.71374643D+00  0.48793228D-01
 21 4874.448130 1.745E-22 7.199E-02.06870.089  316.76980.78-.005488       2 0 0 13       0 0 0 01                    R 28e     5755521120 1 1 1 5    59.0   57.0.14050.808  0.71328250D+00  0.42598408D-01
 21 4875.748732 1.504E-22 7.271E-02.06840.087  362.78830.78-.005632       2 0 0 13       0 0 0 01                    R 30e     5755521120 1 1 1 5    63.0   61.0.14140.808  0.71287917D+00  0.36450532D-01
 21 4877.030530 1.273E-22 7.352E-02.06810.085  411.92250.78-.005771       2 0 0 13       0 0 0 01                    R 32e     5755521120 1 1 1 5    67.0   65.0.14230.807  0.71252530D+00  0.30589030D-01
 21 4878.293216 1.057E-22 7.430E-02.06780.083  464.17170.78-.005905       2 0 0 13       0 0 0 01                    R 34e     5755521120 1 1 1 5    71.0   69.0.14300.805  0.71221232D+00  0.25188600D-01
 21 4879.536465 8.623E-23 7.514E-02.06760.082  519.53500.78-.006035       2 0 0 13       0 0 0 01                    R 36e     5755521120 1 1 1 5    75.0   73.0.14360.803  0.71193351D+00  0.20361350D-01
 21 4880.759939 6.911E-23 7.600E-02.06740.080  578.01150.78-.006160       2 0 0 13       0 0 0 01                    R 38e     5755521120 1 1 1 5    79.0   77.0.14410.801  0.71168358D+00  0.16163346D-01
 21 4881.963286 5.444E-23 7.691E-02.06720.079  639.60030.78-.006282       2 0 0 13       0 0 0 01                    R 40e     5755521120 1 1 1 5    83.0   81.0.14460.798  0.71145820D+00  0.12604116D-01
 21 4883.146138 4.216E-23 7.786E-02.06700.077  704.30040.78-.006399       2 0 0 13       0 0 0 01                    R 42e     5755521120 1 1 1 5    87.0   85.0.14490.795  0.71125408D+00  0.96575104D-02
 21 4884.308118 3.210E-23 7.884E-02.06670.076  772.11060.77-.006514       2 0 0 13       0 0 0 01                    R 44e     5755521120 1 1 1 5    91.0   89.0.14520.792  0.71106819D+00  0.72726013D-02
 21 4885.448833 2.404E-23 7.988E-02.06640.074  843.03000.77-.006624       2 0 0 13       0 0 0 01                    R 46e     5745521120 1 1 1 5    95.0   93.0.14530.789  0.71089826D+00  0.53835996D-02
 21 4886.567878 1.771E-23 8.096E-02.06610.073  917.05720.76-.006732       2 0 0 13       0 0 0 01                    R 48e     5745521120 1 1 1 5    99.0   97.0.14540.785  0.71074232D+00  0.39182401D-02
 21 4887.664839 1.283E-23 8.205E-02.06580.072  994.19110.76-.006836       2 0 0 13       0 0 0 01                    R 50e     5745521120 1 1 1 5   103.0  101.0.14540.781  0.71059868D+00  0.28042194D-02
 21 4888.739289 9.148E-24 8.322E-02.06540.071 1074.43050.75-.006938       2 0 0 13       0 0 0 01                    R 52e     5745521120 1 1 1 5   107.0  105.0.14530.777  0.71046597D+00  0.19737654D-02
 21 4889.790791 6.418E-24 8.442E-02.06500.069 1157.77400.74-.007037       2 0 0 13       0 0 0 01                    R 54e     5745521120 1 1 1 5   111.0  109.0.14510.772  0.71034299D+00  0.13664560D-02
 21 4890.818899 4.430E-24 8.566E-02.06450.068 1244.22020.73-.007133       2 0 0 13       0 0 0 01                    R 56e     5745521120 1 1 1 5   115.0  113.0.14490.767  0.71022867D+00  0.93059506D-03
 21 4891.823158 3.010E-24 8.696E-02.06400.067 1333.76780.73-.007226       2 0 0 13       0 0 0 01                    R 58e     5745521120 1 1 1 5   119.0  117.0.14450.762  0.71012217D+00  0.62349690D-03
 21 4892.803106 2.013E-24 8.830E-02.06360.066 1426.41520.72-.007317       2 0 0 13       0 0 0 01                    R 60e     5745521120 1 1 1 5   123.0  121.0.14410.757  0.71002269D+00  0.41101370D-03
 21 4893.758271 1.325E-24 8.969E-02.06310.065 1522.16100.71-.007405       2 0 0 13       0 0 0 01                    R 62e     5745521120 1 1 1 5   127.0  125.0.14360.752  0.70992957D+00  0.26660160D-03
 21 4894.688176 8.587E-25 9.114E-02.06260.064 1621.00350.70-.007491       2 0 0 13       0 0 0 01                    R 64e     5645521120 1 1 1 5   131.0  129.0.14310.747  0.70984219D+00  0.17017163D-03
 21 4895.592338 5.478E-25 9.263E-02.06200.063 1722.94120.69-.007575       2 0 0 13       0 0 0 01                    R 66e     3345521120 1 1 1 5   135.0  133.0.14250.741  0.70976010D+00  0.10689561D-03
 21 4896.470268 3.440E-25 9.417E-02.06150.063 1827.97230.68-.007657       2 0 0 13       0 0 0 01                    R 68e     3345521120 1 1 1 5   139.0  137.0.14180.735  0.70968277D+00  0.66086001D-04
 21 4897.321475 2.127E-25 9.576E-02.06100.062 1936.09520.67-.007737       2 0 0 13       0 0 0 01                    R 70e     3345521120 1 1 1 5   143.0  141.0.14100.729  0.70960982D+00  0.40212579D-04
 21 4898.145462 1.295E-25 9.741E-02.06050.061 2047.30810.66-.007814       2 0 0 13       0 0 0 01                    R 72e     3345521120 1 1 1 5   147.0  145.0.14020.723  0.70954088D+00  0.24084730D-04
 21 4898.941730 7.763E-26 9.912E-02.06010.060 2161.60910.65-.007890       2 0 0 13       0 0 0 01                    R 74e     3345521120 1 1 1 5   151.0  149.0.13930.717  0.70947566D+00  0.14199467D-04
 21 4899.709780 4.583E-26 1.009E-01.05960.059 2278.99640.64-.007964       2 0 0 13       0 0 0 01                    R 76e     3345521120 1 1 1 5   155.0  153.0.13840.711  0.70941382D+00  0.82408896D-05
 21 4900.449111 2.664E-26 1.027E-01.05920.059 2399.46810.63-.008036       2 0 0 13       0 0 0 01                    R 78e     3345521120 1 1 1 5   159.0  157.0.13740.705  0.70935513D+00  0.47083427D-05
 21 4901.159223 1.525E-26 1.046E-01.05870.058 2523.02210.62-.008106       2 0 0 13       0 0 0 01                    R 80e     3345521120 1 1 1 5   163.0  161.0.13630.698  0.70929937D+00  0.26483375D-05
 21 4901.835920 8.450E-27 1.047E-01.05830.058 2649.65580.61-.008175       2 0 0 13       0 0 0 01                    R 82e     4445521221 1 1 1 5   167.0  165.0.13520.691  0.70924629D+00  0.14665918D-05
 21 4902.484810 4.690E-27 1.067E-01.05790.057 2779.36830.60-.008242       2 0 0 13       0 0 0 01                    R 84e     4445521221 1 1 1 5   171.0  169.0.13410.685  0.70919572D+00  0.79963268D-06
 21 4903.102640 2.560E-27 1.085E-01.05760.056 2912.15690.59-.008308       2 0 0 13       0 0 0 01                    R 86e     4445521221 1 1 1 5   175.0  173.0.13290.678  0.70914750D+00  0.42927427D-06
 21 4903.688860 1.380E-27 1.107E-01.05730.056 3048.01940.59-.008372       2 0 0 13       0 0 0 01                    R 88e     4445521221 1 1 1 5   179.0  177.0.13170.671  0.70910144D+00  0.22691227D-06
 21 4904.242910 7.310E-28 1.127E-01.05700.055 3186.95370.58-.008434       2 0 0 13       0 0 0 01                    R 90e     4445521221 1 1 1 5   183.0  181.0.13040.664  0.70905743D+00  0.11810675D-06
 21 4904.764240 3.810E-28 1.147E-01.05670.055 3328.95740.57-.008495       2 0 0 13       0 0 0 01                    R 92e     4445521221 1 1 1 5   187.0  185.0.12910.657  0.70901532D+00  0.60534064D-07
 21 4905.252650 1.960E-28 1.169E-01.05640.054 3474.02820.56-.008555       2 0 0 13       0 0 0 01                    R 94e     4445521221 1 1 1 5   191.0  189.0.12770.650  0.70897498D+00  0.30552536D-07
 21 4905.705460 9.930E-29 1.192E-01.05620.054 3622.16360.55-.008613       2 0 0 13       0 0 0 01                    R 96e     4445521221 1 1 1 5   195.0  193.0.12630.643  0.70893627D+00  0.15185559D-07
 21 4906.125260 4.960E-29 1.217E-01.05600.054 3773.36140.54-.008670       2 0 0 13       0 0 0 01                    R 98e     4445521221 1 1 1 5   199.0  197.0.12490.635  0.70889920D+00  0.74329812D-08
 21 4906.509720 2.440E-29 1.243E-01.05580.053 3927.61890.53-.008726       2 0 0 13       0 0 0 01                    R100e     4445521221 1 1 1 5   203.0  201.0.12340.628  0.70886357D+00  0.35830858D-08
 21 4906.858450 1.180E-29 1.266E-01.05570.053 4084.93370.52-.008780       2 0 0 13       0 0 0 01                    R102e     4445521221 1 1 1 5   207.0  205.0.12200.620  0.70882933D+00  0.17010827D-08
 21 4907.170870 5.620E-30 1.290E-01.05560.053 4245.30320.51-.008834       2 0 0 13       0 0 0 01                    R104e     4445521221 1 1 1 5   211.0  209.0.12040.613  0.70879641D+00  0.79538949D-09
