 -0.482969918121D+01 -0.728067904604D+00      0.149672      0.011458   8   7   6   5
 -0.500859312076D+01 -0.729414608315D+00      0.150248      0.009588   8   7   8   7
 -0.829520331231D+01 -0.798943349778D+00      0.018275      0.000371   8   7   0   1
 -0.752814943383D+01 -0.849001859165D+00      0.088262      0.000821   8   7   2   3
 -0.742934745704D+01 -0.929830213641D+00      0.239778      0.000945   8   7   4   5
 -0.751891628581D+01 -0.106091556407D+01      0.421877      0.000924   8   7   6   7
 -0.744556769893D+01 -0.115344845341D+01      0.531113      0.001042   8   7   8   9
 -0.684642397789D+01 -0.782796112469D+00      0.052362      0.001569   8   7   2   2
 -0.627701996245D+01 -0.786414170288D+00      0.040517      0.002777   8   7   4   4
 -0.594701150314D+01 -0.792825913677D+00      0.019237      0.003876   8   7   6   6
 -0.587123327454D+01 -0.814440866220D+00      0.030589      0.004229   8   7   8   8
 -0.678294472709D+01 -0.739663858659D+00      0.151352      0.001634   9   8   3   2
 -0.576932066921D+01 -0.723051883726D+00      0.182289      0.004465   9   8   5   4
 -0.477627706388D+01 -0.711130972689D+00      0.190335      0.011981   9   8   7   6
 -0.495961657225D+01 -0.712912655377D+00      0.190110      0.009983   9   8   9   8
 -0.787884747411D+01 -0.823241083070D+00      0.031573      0.000570   9   8   1   2
 -0.753039477307D+01 -0.887232506452D+00      0.159940      0.000835   9   8   3   4
 -0.747348173098D+01 -0.982495448078D+00      0.319528      0.000929   9   8   5   6
 -0.753239043603D+01 -0.112071241345D+01      0.478490      0.000940   9   8   7   8
 -0.744327818539D+01 -0.121058704050D+01      0.565412      0.001075   9   8   9  10
 -0.754749444634D+01 -0.780533284128D+00      0.061105      0.000777   9   8   1   1
 -0.670913912712D+01 -0.783112967636D+00      0.052996      0.001800   9   8   3   3
 -0.627563730655D+01 -0.788019954485D+00      0.037547      0.002783   9   8   5   5
 -0.600072992260D+01 -0.796037443000D+00      0.012238      0.003680   9   8   7   7
 -0.593066333774D+01 -0.820317143375D+00      0.043881      0.003997   9   8   9   9
 -0.770559604179D+01 -0.745491932059D+00      0.141543      0.000652  10   9   2   1
 -0.651763080529D+01 -0.721807732350D+00      0.193076      0.002111  10   9   4   3
 -0.565827974011D+01 -0.704930407959D+00      0.224595      0.004942  10   9   6   5
 -0.473925805703D+01 -0.692360990102D+00      0.234016      0.012312  10   9   8   7
 -0.492589160998D+01 -0.694552587193D+00      0.233059      0.010227  10   9  10   9
 -0.861986143089D+01 -0.800022187953D+00      0.020668      0.000269  10   9   0   1
 -0.775610155666D+01 -0.854981074688D+00      0.093524      0.000656  10   9   2   3
 -0.754407714696D+01 -0.931686944290D+00      0.233898      0.000843  10   9   4   5
 -0.750097733172D+01 -0.103773135641D+01      0.387068      0.000929  10   9   6   7
 -0.753079897980D+01 -0.117776696683D+01      0.513833      0.000968  10   9   8   9
 -0.743052054394D+01 -0.126368800221D+01      0.580088      0.001118  10   9  10  11
 -0.721366520623D+01 -0.780290976177D+00      0.062529      0.001085  10   9   2   2
 -0.663568174689D+01 -0.784056886904D+00      0.050963      0.001938  10   9   4   4
 -0.628592929793D+01 -0.790335059654D+00      0.031751      0.002758  10   9   6   6
 -0.605031889542D+01 -0.800018710436D+00      0.003624      0.003509  10   9   8   8
 -0.598406469025D+01 -0.826859953311D+00      0.059283      0.003802  10   9  10  10
 -0.723727011006D+01 -0.725816541264D+00      0.186188      0.001030  11  10   3   2
 -0.633906803916D+01 -0.702376736480D+00      0.237113      0.002498  11  10   5   4
 -0.557772680006D+01 -0.685130890798D+00      0.269384      0.005302  11  10   7   6
 -0.471415987793D+01 -0.671888800785D+00      0.280192      0.012491  11  10   9   8
 -0.490329435105D+01 -0.674472015107D+00      0.278562      0.010352  11  10  11  10
 -0.813637172352D+01 -0.826963011322D+00      0.033747      0.000442  11  10   1   2
 -0.770628910158D+01 -0.893013706619D+00      0.160667      0.000703  11  10   3   4
 -0.755609872244D+01 -0.980248173077D+00      0.301906      0.000854  11  10   5   6
 -0.751389814307D+01 -0.109308768128D+01      0.437198      0.000944  11  10   7   8
 -0.751786361038D+01 -0.123080671350D+01      0.529065      0.001007  11  10   9  10
 -0.740973930296D+01 -0.131207055600D+01      0.577468      0.001169  11  10  11  12
 -0.787964844419D+01 -0.777959900354D+00      0.069624      0.000557  11  10   1   1
 -0.703740943090D+01 -0.780666041572D+00      0.061424      0.001294  11  10   3   3
 -0.659542367714D+01 -0.785693088014D+00      0.046267      0.002019  11  10   5   5
 -0.630234902934D+01 -0.793408799457D+00      0.023210      0.002718  11  10   7   7
 -0.609597995250D+01 -0.804797050462D+00      0.010284      0.003361  11  10   9   9
 -0.603226016939D+01 -0.834068027607D+00      0.076484      0.003637  11  10  11  11
 -0.807259487161D+01 -0.735763461085D+00      0.163153      0.000449  12  11   2   1
 -0.696059654258D+01 -0.704871357089D+00      0.232278      0.001344  12  11   4   3
 -0.621082676797D+01 -0.681463371902D+00      0.283002      0.002810  12  11   6   5
 -0.551837812832D+01 -0.663781335993D+00      0.316128      0.005564  12  11   8   7
 -0.469815360066D+01 -0.649850584825D+00      0.328319      0.012548  12  11  10   9
 -0.488921737199D+01 -0.652810899389D+00      0.326068      0.010381  12  11  12  11
 -0.889104262998D+01 -0.800670787620D+00      0.022571      0.000205  12  11   0   1
 -0.796327379948D+01 -0.860030278595D+00      0.094897      0.000534  12  11   2   3
 -0.768174589551D+01 -0.935730825490D+00      0.225801      0.000736  12  11   4   5
 -0.756194328799D+01 -0.103073926625D+01      0.357639      0.000871  12  11   6   7
 -0.751461234076D+01 -0.114661111677D+01      0.467919      0.000969  12  11   8   9
 -0.749642885079D+01 -0.127909805665D+01      0.526622      0.001054  12  11  10  11
 -0.738290491889D+01 -0.135541712016D+01      0.560253      0.001227  12  11  12  13
 -0.751441786692D+01 -0.777810141670D+00      0.069466      0.000802  12  11   2   2
 -0.693219894689D+01 -0.781717727667D+00      0.057787      0.001439  12  11   4   4
 -0.657423278325D+01 -0.788068492491D+00      0.038968      0.002065  12  11   6   6
 -0.632190848066D+01 -0.797270041581D+00      0.012463      0.002671  12  11   8   8
 -0.613798980205D+01 -0.810377777633D+00      0.025296      0.003232  12  11  10  10
 -0.607591307793D+01 -0.841920127881D+00      0.095086      0.003496  12  11  12  12
 -0.759898098662D+01 -0.713051159548D+00      0.211658      0.000713  13  12   3   2
 -0.677149293739D+01 -0.682696551738D+00      0.279466      0.001605  13  12   5   4
 -0.611552648103D+01 -0.659179661299D+00      0.330253      0.003055  13  12   7   6
 -0.547461534695D+01 -0.641015796369D+00      0.364291      0.005745  13  12   9   8
 -0.468934820205D+01 -0.626386161069D+00      0.377851      0.012506  13  12  11  10
 -0.488191548618D+01 -0.629711315689D+00      0.375025      0.010333  13  12  13  12
 -0.836021662811D+01 -0.829827761291D+00      0.033732      0.000354  13  12   1   2
 -0.787488424202D+01 -0.897966250448D+00      0.156530      0.000595  13  12   3   4
 -0.766545247165D+01 -0.981320022601D+00      0.282670      0.000766  13  12   5   6
 -0.756038803194D+01 -0.108118656556D+01      0.397277      0.000895  13  12   7   8
 -0.750539461229D+01 -0.119689683079D+01      0.479635      0.001003  13  12   9  10
 -0.746869833810D+01 -0.132230734779D+01      0.509387      0.001107  13  12  11  12
 -0.735159965780D+01 -0.139366617378D+01      0.531096      0.001290  13  12  13  14
 -0.815633378389D+01 -0.775508275604D+00      0.075240      0.000422  13  12   1   1
 -0.731194491247D+01 -0.778323953095D+00      0.066886      0.000982  13  12   3   3
 -0.686559454255D+01 -0.783489345831D+00      0.051673      0.001539  13  12   5   5
 -0.656465610040D+01 -0.791211294615D+00      0.029211      0.002088  13  12   7   7
 -0.634289914298D+01 -0.801926846242D+00      0.001362      0.002622  13  12   9   9
 -0.617663390868D+01 -0.816744243413D+00      0.042307      0.003120  13  12  11  11
 -0.611556276495D+01 -0.850375504546D+00      0.114611      0.003375  13  12  13  13
 -0.837563172672D+01 -0.727105221217D+00      0.177330      0.000330  14  13   2   1
 -0.731653737069D+01 -0.689424360384D+00      0.260398      0.000934  14  13   4   3
 -0.663369509722D+01 -0.659370902036D+00      0.327344      0.001820  14  13   6   5
 -0.604346184899D+01 -0.635648516707D+00      0.378365      0.003244  14  13   8   7
 -0.544279549469D+01 -0.616971712453D+00      0.413345      0.005857  14  13  10   9
 -0.468641963395D+01 -0.601637234496D+00      0.428250      0.012383  14  13  12  11
 -0.488016510640D+01 -0.605316396257D+00      0.424894      0.010221  14  13  14  13
 -0.912386244928D+01 -0.800970791883D+00      0.024339      0.000162  14  13   0   1
 -0.814993079749D+01 -0.863877127861D+00      0.092168      0.000444  14  13   2   3
 -0.782045226490D+01 -0.939260828866D+00      0.212803      0.000642  14  13   4   5
 -0.765028428841D+01 -0.102799569805D+01      0.326776      0.000796  14  13   6   7
 -0.755160989547D+01 -0.112997356414D+01      0.419395      0.000925  14  13   8   9
 -0.748828190589D+01 -0.124304169653D+01      0.474225      0.001043  14  13  10  11
 -0.743639198928D+01 -0.136037810327D+01      0.480195      0.001165  14  13  12  13
 -0.731709032407D+01 -0.142692623620D+01      0.492400      0.001357  14  13  14  15
 -0.776919656043D+01 -0.775506929058D+00      0.073740      0.000621  14  13   2   2
 -0.718454299253D+01 -0.779540425469D+00      0.061938      0.001117  14  13   4   4
 -0.682220759261D+01 -0.786007226747D+00      0.043215      0.001610  14  13   6   6
 -0.656240260113D+01 -0.795130289437D+00      0.017233      0.002097  14  13   8   8
 -0.636430300587D+01 -0.807366285612D+00      0.016764      0.002573  14  13  10  10
 -0.621218204698D+01 -0.823858378031D+00      0.060824      0.003022  14  13  12  12
 -0.615165332796D+01 -0.859375055477D+00      0.134518      0.003270  14  13  14  14
 -0.789975182154D+01 -0.701827735374D+00      0.227780      0.000525  15  14   3   2
 -0.712168738319D+01 -0.664910984917D+00      0.309087      0.001120  15  14   5   4
 -0.652980937399D+01 -0.634994298858D+00      0.375483      0.001994  15  14   7   6
 -0.598865879191D+01 -0.610998512585D+00      0.426852      0.003383  15  14   9   8
 -0.542042983775D+01 -0.591787713970D+00      0.462780      0.005912  15  14  11  10
 -0.468840416443D+01 -0.575745701226D+00      0.479001      0.012194  15  14  13  12
 -0.488307412753D+01 -0.579768992698D+00      0.475155      0.010058  15  14  15  14
 -0.855769006941D+01 -0.831844005339D+00      0.031499      0.000291  15  14   1   2
 -0.803193978583D+01 -0.901539029238D+00      0.147352      0.000510  15  14   3   4
 -0.778089651737D+01 -0.982339543938D+00      0.259080      0.000683  15  14   5   6
 -0.763318647230D+01 -0.107416972657D+01      0.355632      0.000829  15  14   7   8
 -0.753638200746D+01 -0.117589485001D+01      0.424433      0.000961  15  14   9  10
 -0.746503147364D+01 -0.128455161049D+01      0.454262      0.001090  15  14  11  12
 -0.740085746420D+01 -0.139343420670D+01      0.441592      0.001227  15  14  13  14
 -0.728038859887D+01 -0.145541178411D+01      0.446242      0.001427  15  14  15  16
 -0.839357879313D+01 -0.773288120528D+00      0.078393      0.000332  15  14   1   1
 -0.754786435812D+01 -0.776193503995D+00      0.069965      0.000775  15  14   3   3
 -0.709892806351D+01 -0.781483435866D+00      0.054750      0.001218  15  14   5   5
 -0.679368840573D+01 -0.789279788851D+00      0.032636      0.001659  15  14   7   7
 -0.656484347220D+01 -0.799814554119D+00      0.005336      0.002097  15  14   9   9
 -0.638549719025D+01 -0.813554851701D+00      0.033679      0.002528  15  14  11  11
 -0.624488091131D+01 -0.831661964905D+00      0.080280      0.002937  15  14  13  13
 -0.618455570620D+01 -0.868843238041D+00      0.154224      0.003180  15  14  15  15
 -0.863380541640D+01 -0.719736357907D+00      0.184495      0.000254  16  15   2   1
 -0.761443294070D+01 -0.675969158332D+00      0.277409      0.000689  16  15   4   3
 -0.697839289052D+01 -0.639575460711D+00      0.357396      0.001276  16  15   6   5
 -0.645005002827D+01 -0.609677954192D+00      0.423458      0.002131  16  15   8   7
 -0.594718254068D+01 -0.585360364765D+00      0.475247      0.003480  16  15  10   9
 -0.540574597393D+01 -0.565601750392D+00      0.512117      0.005919  16  15  12  11
 -0.469457654850D+01 -0.548852077144D+00      0.529620      0.011952  16  15  14  13
 -0.488996979281D+01 -0.553210301564D+00      0.525322      0.009852  16  15  16  15
 -0.932786736299D+01 -0.800972730593D+00      0.026166      0.000132  16  15   0   1
 -0.831876220554D+01 -0.866462135283D+00      0.085648      0.000376  16  15   2   3
 -0.795379712584D+01 -0.941424530598D+00      0.194735      0.000562  16  15   4   5
 -0.774762492262D+01 -0.102572124378D+01      0.292336      0.000721  16  15   6   7
 -0.761299960110D+01 -0.111854889967D+01      0.368577      0.000865  16  15   8   9
 -0.751569556310D+01 -0.121813871680D+01      0.414039      0.001002  16  15  10  11
 -0.743712414856D+01 -0.132123920214D+01      0.422473      0.001141  16  15  12  13
 -0.736315269171D+01 -0.142170904063D+01      0.395759      0.001291  16  15  14  15
 -0.724230051504D+01 -0.147939800384D+01      0.396436      0.001500  16  15  16  17
 -0.799027155141D+01 -0.773456381455D+00      0.075815      0.000497  16  15   2   2
 -0.740407397388D+01 -0.777589142000D+00      0.064039      0.000896  16  15   4   4
 -0.703908467781D+01 -0.784160457412D+00      0.045530      0.001295  16  15   6   6
 -0.677509014166D+01 -0.793297103345D+00      0.020245      0.001694  16  15   8   8
 -0.657029280707D+01 -0.805233769654D+00      0.011972      0.002092  16  15  10  10
 -0.640609583002D+01 -0.820439616660D+00      0.051581      0.002485  16  15  12  12
 -0.627495365581D+01 -0.840078694534D+00      0.100062      0.002862  16  15  14  14
 -0.621458442671D+01 -0.878690657088D+00      0.173133      0.003102  16  15  16  16
 -0.815723239896D+01 -0.692392775491D+00      0.235030      0.000404  17  16   3   2
 -0.741646078176D+01 -0.649547907812D+00      0.326002      0.000828  17  16   5   4
 -0.686935029364D+01 -0.613502596204D+00      0.404985      0.001404  17  16   7   6
 -0.638834222312D+01 -0.583538414971D+00      0.470866      0.002237  17  16   9   8
 -0.591630707201D+01 -0.558864379840D+00      0.523117      0.003540  17  16  11  10
 -0.539743754326D+01 -0.538549495961D+00      0.560911      0.005886  17  16  13  12
 -0.470437485484D+01 -0.521094089337D+00      0.579658      0.011667  17  16  15  14
 -0.490032951240D+01 -0.525778569777D+00      0.574943      0.009614  17  16  17  16
 -0.873421367613D+01 -0.833047534067D+00      0.027234      0.000244  17  16   1   2
 -0.817738153899D+01 -0.903588777125D+00      0.133726      0.000441  17  16   3   4
 -0.789521883624D+01 -0.982173778556D+00      0.231051      0.000609  17  16   5   6
 -0.771648687133D+01 -0.106812654637D+01      0.311186      0.000760  17  16   7   8
 -0.758949845291D+01 -0.116016673740D+01      0.366340      0.000904  17  16   9  10
 -0.749057306621D+01 -0.125623004824D+01      0.390474      0.001047  17  16  11  12
 -0.740578773962D+01 -0.135313171581D+01      0.381427      0.001196  17  16  13  14
 -0.732410858164D+01 -0.144549632927D+01      0.351675      0.001358  17  16  15  16
 -0.720346667899D+01 -0.149919015945D+01      0.349089      0.001574  17  16  17  18
 -0.860130727203D+01 -0.771348725344D+00      0.079516      0.000270  17  16   1   1
 -0.775471153280D+01 -0.774318829849D+00      0.071160      0.000630  17  16   3   3
 -0.730409735490D+01 -0.779700083907D+00      0.056160      0.000991  17  16   5   5
 -0.699619014177D+01 -0.787562002166D+00      0.034570      0.001354  17  16   7   7
 -0.676329410853D+01 -0.798031137477D+00      0.007958      0.001718  17  16   9   9
 -0.657763174962D+01 -0.811339285073D+00      0.028297      0.002083  17  16  11  11
 -0.642586091967D+01 -0.827950153181D+00      0.069899      0.002446  17  16  13  13
 -0.630260206479D+01 -0.849016914082D+00      0.119533      0.002797  17  16  15  15
 -0.624201024441D+01 -0.888817169574D+00      0.190662      0.003034  17  16  17  17
 -0.885869737451D+01 -0.713744778943D+00      0.185405      0.000202  18  17   2   1
 -0.787063504748D+01 -0.664769233045D+00      0.283901      0.000530  18  17   4   3
 -0.726999161334D+01 -0.622614424185D+00      0.373315      0.000945  18  17   6   5
 -0.678479664338D+01 -0.586788055723D+00      0.451525      0.001507  18  17   8   7
 -0.634064994635D+01 -0.556693645747D+00      0.517333      0.002314  18  17  10   9
 -0.589406716200D+01 -0.531638528197D+00      0.570067      0.003570  18  17  12  11
 -0.539451320906D+01 -0.510763003416D+00      0.608759      0.005820  18  17  14  13
 -0.471735230111D+01 -0.492605451623D+00      0.628709      0.011349  18  17  16  15
 -0.491373655846D+01 -0.497607939271D+00      0.623611      0.009349  18  17  18  17
 -0.950945578724D+01 -0.800710150232D+00      0.028164      0.000110  18  17   0   1
 -0.847253368248D+01 -0.867820732561D+00      0.075930      0.000322  18  17   2   3
 -0.808008304480D+01 -0.941977497181D+00      0.172382      0.000496  18  17   4   5
 -0.784671092549D+01 -0.102256173312D+01      0.254462      0.000652  18  17   6   7
 -0.768547725458D+01 -0.110853382266D+01      0.315636      0.000800  18  17   8   9
 -0.756291828635D+01 -0.119836799591D+01      0.350540      0.000946  18  17  10  11
 -0.746197685543D+01 -0.128995868973D+01      0.356181      0.001095  18  17  12  13
 -0.737202817953D+01 -0.138039681931D+01      0.340364      0.001253  18  17  14  15
 -0.728437738524D+01 -0.146511750055D+01      0.304948      0.001426  18  17  16  17
 -0.716439475656D+01 -0.151510359967D+01      0.298492      0.001648  18  17  18  19
 -0.818556417058D+01 -0.771683655780D+00      0.076152      0.000409  18  17   2   2
 -0.759831801314D+01 -0.775880327975D+00      0.064618      0.000737  18  17   4   4
 -0.723157398784D+01 -0.782516973642D+00      0.046601      0.001067  18  17   6   6
 -0.696493502982D+01 -0.791661779182D+00      0.022229      0.001400  18  17   8   8
 -0.675624166077D+01 -0.803436724511D+00      0.008362      0.001735  18  17  10  10
 -0.658609877747D+01 -0.818065903214D+00      0.045081      0.002073  18  17  12  12
 -0.644464985701D+01 -0.836001117284D+00      0.088039      0.002410  18  17  14  14
 -0.632800949029D+01 -0.858372906753D+00      0.138066      0.002740  18  17  16  16
 -0.626706967895D+01 -0.899115302374D+00      0.206268      0.002974  18  17  18  18
 -0.838227547012D+01 -0.684834540075D+00      0.234368      0.000321  19  18   3   2
 -0.767105383555D+01 -0.636876339588D+00      0.330959      0.000638  19  18   5   4
 -0.715782434216D+01 -0.595237417466D+00      0.419104      0.001043  19  18   7   6
 -0.671864696565D+01 -0.559532398734D+00      0.496712      0.001588  19  18   9   8
 -0.630415345148D+01 -0.529260339033D+00      0.562520      0.002366  19  18  11  10
 -0.587899930954D+01 -0.503806962600D+00      0.615744      0.003572  19  18  13  12
 -0.539620147554D+01 -0.482369590442D+00      0.655301      0.005726  19  18  15  14
 -0.473314540313D+01 -0.463514833641D+00      0.676411      0.011006  19  18  17  16
 -0.492985078507D+01 -0.468827459191D+00      0.670961      0.009065  19  18  19  18
 -0.889379649950D+01 -0.833491827817D+00      0.021244      0.000208  19  18   1   2
 -0.831224008266D+01 -0.904145202681D+00      0.116572      0.000385  19  18   3   4
 -0.800582304435D+01 -0.980469968916D+00      0.199504      0.000544  19  18   5   6
 -0.780341749036D+01 -0.106156369639D+01      0.264446      0.000694  19  18   7   8
 -0.765370470378D+01 -0.114619092861D+01      0.306701      0.000841  19  18   9  10
 -0.753370552070D+01 -0.123276593539D+01      0.323245      0.000991  19  18  11  12
 -0.743076812662D+01 -0.131930939951D+01      0.320352      0.001146  19  18  13  14
 -0.733666203545D+01 -0.140328708951D+01      0.295900      0.001312  19  18  15  16
 -0.724447029141D+01 -0.148090086496D+01      0.255239      0.001495  19  18  17  18
 -0.712548558639D+01 -0.152745116995D+01      0.245578      0.001723  19  18  19  20
 -0.878609682583D+01 -0.769698333132D+00      0.079064      0.000224  19  18   1   1
 -0.793888237622D+01 -0.772704066251D+00      0.070951      0.000523  19  18   3   3
 -0.748710893115D+01 -0.778131465229D+00      0.056443      0.000825  19  18   5   5
 -0.717741021019D+01 -0.786014918322D+00      0.035697      0.001129  19  18   7   7
 -0.694191868214D+01 -0.796417565622D+00      0.009939      0.001436  19  18   9   9
 -0.675252568436D+01 -0.809453214594D+00      0.023639      0.001747  19  18  11  11
 -0.659516640300D+01 -0.825334282347D+00      0.061775      0.002062  19  18  13  13
 -0.646238343225D+01 -0.844495329815D+00      0.105415      0.002379  19  18  15  15
 -0.635134375935D+01 -0.868034491891D+00      0.155070      0.002690  19  18  17  17
 -0.628997221072D+01 -0.909473767910D+00      0.219471      0.002922  19  18  19  19
 -0.905786277859D+01 -0.709120185912D+00      0.181091      0.000165  20  19   2   1
 -0.809530603058D+01 -0.655907168600D+00      0.281049      0.000421  20  19   4   3
 -0.752279724251D+01 -0.608751427405D+00      0.376044      0.000729  20  19   6   5
 -0.707024710118D+01 -0.567495380649D+00      0.463139      0.001122  20  19   8   7
 -0.666683982707D+01 -0.531837185564D+00      0.540273      0.001649  20  19  10   9
 -0.627680401807D+01 -0.501352016066D+00      0.606130      0.002397  20  19  12  11
 -0.586998354907D+01 -0.475488881945D+00      0.659837      0.003553  20  19  14  13
 -0.540188850022D+01 -0.453490944734D+00      0.700222      0.005609  20  19  16  15
 -0.475145233752D+01 -0.433945023427D+00      0.722450      0.010644  20  19  18  17
 -0.494838875160D+01 -0.439560276329D+00      0.716675      0.008766  20  19  20  19
 -0.967312017123D+01 -0.800206509508D+00      0.030404      0.000094  20  19   0   1
 -0.861361899657D+01 -0.868038943745D+00      0.063724      0.000280  20  19   2   3
 -0.819921096683D+01 -0.940929506044D+00      0.146882      0.000440  20  19   4   5
 -0.794451241158D+01 -0.101806353538D+01      0.214189      0.000590  20  19   6   7
 -0.776276615831D+01 -0.109838274555D+01      0.261515      0.000736  20  19   8   9
 -0.762087411203D+01 -0.118059613704D+01      0.286017      0.000884  20  19  10  11
 -0.750238248012D+01 -0.126318878136D+01      0.293698      0.001037  20  19  12  13
 -0.739769336224D+01 -0.134440152267D+01      0.280003      0.001199  20  19  14  15
 -0.730034715171D+01 -0.142210067690D+01      0.247629      0.001373  20  19  16  17
 -0.720478679208D+01 -0.149316888189D+01      0.203475      0.001564  20  19  18  19
 -0.708705410686D+01 -0.153653560718D+01      0.191126      0.001798  20  19  20  21
 -0.836048700092D+01 -0.770180466396D+00      0.075216      0.000343  20  19   2   2
 -0.777249303067D+01 -0.774400360889D+00      0.064153      0.000619  20  19   4   4
 -0.740451961403D+01 -0.781048506609D+00      0.046949      0.000897  20  19   6   6
 -0.713608157208D+01 -0.790154253554D+00      0.023835      0.001179  20  19   8   8
 -0.692486027665D+01 -0.801772722412D+00      0.004892      0.001465  20  19  10  10
 -0.675115846533D+01 -0.816006695069D+00      0.038895      0.001756  20  19  12  12
 -0.660446548787D+01 -0.833053795539D+00      0.077834      0.002051  20  19  14  14
 -0.647902564735D+01 -0.853327158335D+00      0.121472      0.002350  20  19  16  16
 -0.637275973323D+01 -0.877884724917D+00      0.170016      0.002647  20  19  18  18
 -0.631090570660D+01 -0.919780875340D+00      0.229871      0.002877  20  19  20  20
 -0.858203759519D+01 -0.679121467966D+00      0.227109      0.000262  21  20   3   2
 -0.789501017261D+01 -0.626966550677D+00      0.325363      0.000507  21  20   5   4
 -0.740875551867D+01 -0.580447385985D+00      0.419003      0.000805  21  20   7   6
 -0.700119690993D+01 -0.539471149709D+00      0.505217      0.001185  21  20   9   8
 -0.662652398343D+01 -0.503802360623D+00      0.581970      0.001692  21  20  11  10
 -0.625706522451D+01 -0.473077673845D+00      0.647906      0.002410  21  20  13  12
 -0.586614257761D+01 -0.446797676802D+00      0.702082      0.003514  21  20  15  14
 -0.541107621554D+01 -0.424242432653D+00      0.743256      0.005476  21  20  17  16
 -0.477201789719D+01 -0.404012277195D+00      0.766557      0.010268  21  20  19  18
 -0.496910991264D+01 -0.409923003221D+00      0.760481      0.008457  21  20  21  20
 -0.903944729455D+01 -0.833241630647D+00      0.015003      0.000180  21  20   1   2
 -0.843775390302D+01 -0.903322233117D+00      0.096906      0.000340  21  20   3   4
 -0.811189062605D+01 -0.977203885506D+00      0.165687      0.000489  21  20   5   6
