 21 6245.106950 4.740E-30 4.682E-03.05650.055 3474.02820.56-.009820       3 0 0 12       0 0 0 01                    P 94e     4445521221 1 1 1 5   187.0  189.0.12840.653 -0.70523366D+00  0.30552536D-07
 21 6247.762530 9.610E-30 4.796E-03.05680.055 3328.95740.57-.009752       3 0 0 12       0 0 0 01                    P 92e     4445521221 1 1 1 5   183.0  185.0.12970.661 -0.70519310D+00  0.60534064D-07
 21 6250.408100 1.920E-29 4.916E-03.05710.056 3186.95370.58-.009684       3 0 0 12       0 0 0 01                    P 90e     4445521221 1 1 1 5   179.0  181.0.13100.668 -0.70515075D+00  0.11810675D-06
 21 6253.042680 3.760E-29 5.017E-03.05740.056 3048.01940.59-.009614       3 0 0 12       0 0 0 01                    P 88e     4445521221 1 1 1 5   175.0  177.0.13230.674 -0.70510647D+00  0.22691227D-06
 21 6255.665300 7.260E-29 5.126E-03.05780.057 2912.15690.60-.009543       3 0 0 12       0 0 0 01                    P 86e     4445521221 1 1 1 5   171.0  173.0.13350.681 -0.70506016D+00  0.42927427D-06
 21 6258.271400 1.380E-28 5.237E-03.05810.057 2779.36830.61-.009471       3 0 0 12       0 0 0 01                    P 84e     3545521424 1 1 1 5   167.0  169.0.13470.688 -0.70501164D+00  0.79963268D-06
 21 6260.871000 2.580E-28 5.344E-03.05850.058 2649.65580.62-.009398       3 0 0 12       0 0 0 01                    P 82e     3545521424 1 1 1 5   163.0  165.0.13580.695 -0.70496077D+00  0.14665918D-05
 21 6263.452300 4.730E-28 5.432E-03.05890.058 2523.02150.63-.009323       3 0 0 12       0 0 0 01                    P 80e     3545521424 1 1 1 5   159.0  161.0.13690.701 -0.70490739D+00  0.26483453D-05
 21 6266.017000 8.560E-28 5.535E-03.05940.059 2399.46760.64-.009248       3 0 0 12       0 0 0 01                    P 78e     3545521424 1 1 1 5   155.0  157.0.13790.708 -0.70485125D+00  0.47083541D-05
 21 6268.566300 1.520E-27 5.622E-03.05980.060 2278.99600.65-.009171       3 0 0 12       0 0 0 01                    P 76e     3545521424 1 1 1 5   151.0  153.0.13880.714 -0.70479218D+00  0.82409056D-05
