 21 4753.936183 8.263E-26 9.233E-02.06380.067 2097.54960.72-.006846       2 1 1 13       0 1 1 01                    P 60f     4445521120 1 1 1 5   119.0  121.0.14430.760 -0.70408098D+00  0.15743452D-04
 21 4754.850770 1.395E-25 8.308E-02.06450.068 1957.35420.73-.006743       2 1 1 13       0 1 1 01                    P 57e     4445521120 1 1 1 5   113.0  115.0.14490.767 -0.70391735D+00  0.29577616D-04
 21 4755.977249 1.242E-25 9.151E-02.06430.068 2004.66020.73-.006778       2 1 1 13       0 1 1 01                    P 58f     4445521120 1 1 1 5   115.0  117.0.14470.765 -0.70397381D+00  0.23910509D-04
 21 4756.993320 2.049E-25 8.252E-02.06500.069 1869.26490.74-.006674       2 1 1 13       0 1 1 01                    P 55e     4445521120 1 1 1 5   109.0  111.0.14510.772 -0.70379805D+00  0.43807021D-04
 21 4757.998480 1.837E-25 9.072E-02.06470.069 1914.87850.74-.006709       2 1 1 13       0 1 1 01                    P 56f     4445521120 1 1 1 5   111.0  113.0.14500.770 -0.70385878D+00  0.35728061D-04
 21 4759.113280 2.962E-25 8.200E-02.06540.071 1784.28080.75-.006604       2 1 1 13       0 1 1 01                    P 53e     4445521120 1 1 1 5   105.0  107.0.14530.777 -0.70366951D+00  0.63827068D-04
 21 4760.000250 2.674E-25 8.997E-02.06520.070 1828.20600.75-.006639       2 1 1 13       0 1 1 01                    P 54f     4445521120 1 1 1 5   107.0  109.0.14520.774 -0.70373501D+00  0.52519680D-04
 21 4761.210850 4.209E-25 8.143E-02.06580.072 1702.40330.76-.006533       2 1 1 13       0 1 1 01                    P 51e     4445521120 1 1 1 5   101.0  103.0.14540.781 -0.70353058D+00  0.91474643D-04
 21 4761.982917 3.829E-25 8.923E-02.06560.071 1744.64420.75-.006568       2 1 1 13       0 1 1 01                    P 52f     4445521120 1 1 1 5   103.0  105.0.14540.779 -0.70360140D+00  0.75942132D-04
 21 4763.286240 5.891E-25 8.100E-02.06610.073 1623.63360.76-.006462       2 1 1 13       0 1 1 01                    P 49e     4445521120 1 1 1 5    97.0   99.0.14540.785 -0.70337995D+00  0.12893789D-03
 21 4763.946829 5.395E-25 8.854E-02.06600.072 1664.19440.76-.006497       2 1 1 13       0 1 1 01                    P 50f     4445521120 1 1 1 5    99.0  101.0.14540.783 -0.70345681D+00  0.10800488D-03
 21 4765.339660 8.099E-25 8.047E-02.06640.074 1547.97310.77-.006390       2 1 1 13       0 1 1 01                    P 47e     4445521120 1 1 1 5    93.0   95.0.14530.789 -0.70321610D+00  0.17872583D-03
 21 4765.892321 7.479E-25 8.790E-02.06630.074 1586.85800.77-.006426       2 1 1 13       0 1 1 01                    P 48f     4445521120 1 1 1 5    95.0   97.0.14540.787 -0.70329979D+00  0.15106015D-03
 21 4767.371300 1.095E-24 7.997E-02.06670.076 1475.42310.77-.006318       2 1 1 13       0 1 1 01                    P 45e     4455521120 1 1 1 5    89.0   91.0.14520.792 -0.70303720D+00  0.24358877D-03
 21 4767.819716 1.020E-24 8.732E-02.06660.075 1512.63630.77-.006354       2 1 1 13       0 1 1 01                    P 46f     4445521120 1 1 1 5    91.0   93.0.14530.790 -0.70312865D+00  0.20775057D-03
 21 4769.381380 1.456E-24 7.952E-02.06700.077 1405.98470.78-.006245       2 1 1 13       0 1 1 01                    P 43e     4455521120 1 1 1 5    85.0   87.0.14490.795 -0.70284107D+00  0.32637637D-03
 21 4769.729324 1.367E-24 8.671E-02.06680.076 1441.53060.78-.006282       2 1 1 13       0 1 1 01                    P 44f     4455521120 1 1 1 5    87.0   89.0.14500.794 -0.70294143D+00  0.28090050D-03
 21 4771.370080 1.903E-24 7.907E-02.06720.079 1339.65920.78-.006173       2 1 1 13       0 1 1 01                    P 41e     4455521120 1 1 1 5    81.0   83.0.14460.798 -0.70262511D+00  0.42982320D-03
 21 4771.621441 1.803E-24 8.621E-02.06710.078 1373.54190.78-.006209       2 1 1 13       0 1 1 01                    P 42f     4455521120 1 1 1 5    83.0   85.0.14470.797 -0.70273576D+00  0.37334018D-03
 21 4773.337620 2.444E-24 7.863E-02.06740.080 1276.44760.78-.006100       2 1 1 13       0 1 1 01                    P 39e     4455521120 1 1 1 5    77.0   79.0.14410.801 -0.70238617D+00  0.55625990D-03
 21 4773.496351 2.337E-24 8.572E-02.06730.079 1308.67150.78-.006136       2 1 1 13       0 1 1 01                    P 40f     4455521120 1 1 1 5    79.0   81.0.14440.800 -0.70250869D+00  0.48765360D-03
 21 4775.284190 3.083E-24 7.818E-02.06760.082 1216.35100.78-.006026       2 1 1 13       0 1 1 01                    P 37e     4455521120 1 1 1 5    73.0   75.0.14360.803 -0.70212034D+00  0.70725349D-03
 21 4775.354323 2.977E-24 8.526E-02.06750.081 1246.92030.78-.006063       2 1 1 13       0 1 1 01                    P 38f     4455521120 1 1 1 5    75.0   77.0.14390.802 -0.70225689D+00  0.62585417D-03
 21 4777.195615 3.726E-24 8.483E-02.06770.083 1188.28960.78-.005990       2 1 1 13       0 1 1 01                    P 36f     4455521120 1 1 1 5    71.0   73.0.14330.804 -0.70197590D+00  0.78899447D-03
 21 4777.209980 3.821E-24 7.778E-02.06780.083 1159.37040.78-.005953       2 1 1 13       0 1 1 01                    P 35e     4455521120 1 1 1 5    69.0   71.0.14300.805 -0.70182287D+00  0.88319686D-03
 21 4779.020469 4.581E-24 8.445E-02.06790.084 1132.78020.78-.005917       2 1 1 13       0 1 1 01                    P 34f     4455521120 1 1 1 5    67.0   69.0.14260.806 -0.70166044D+00  0.97674195D-03
 21 4779.115210 4.645E-24 7.731E-02.06810.085 1105.50660.78-.005880       2 1 1 13       0 1 1 01                    P 33e     4455521120 1 1 1 5    65.0   67.0.14230.807 -0.70148772D+00  0.10828786D-02
 21 4780.829115 5.531E-24 8.413E-02.06820.086 1080.39300.78-.005843       2 1 1 13       0 1 1 01                    P 32f     4455521120 1 1 1 5    63.0   65.0.14190.807 -0.70130373D+00  0.11869511D-02
 21 4781.000050 5.545E-24 7.691E-02.06840.087 1054.76070.78-.005807       2 1 1 13       0 1 1 01                    P 31e     4455521120 1 1 1 5    61.0   63.0.14140.808 -0.70110730D+00  0.13030752D-02
 21 4782.621766 6.553E-24 8.383E-02.06860.088 1031.12900.78-.005770       2 1 1 13       0 1 1 01                    P 30f     4455521120 1 1 1 5    59.0   61.0.14100.808 -0.70089716D+00  0.14152886D-02
 21 4782.864730 6.493E-24 7.652E-02.06870.089 1007.13350.78-.005734       2 1 1 13       0 1 1 01                    P 29e     4455521120 1 1 1 5    57.0   59.0.14050.808 -0.70067179D+00  0.15382303D-02
 21 4784.398625 7.616E-24 8.358E-02.06900.090  984.98890.78-.005697       2 1 1 13       0 1 1 01                    P 28f     4455521120 1 1 1 5    55.0   57.0.14000.808 -0.70042951D+00  0.16549741D-02
 21 4784.709430 7.454E-24 7.615E-02.06920.091  962.62570.78-.005661       2 1 1 13       0 1 1 01                    P 27e     4455521120 1 1 1 5    53.0   55.0.13950.808 -0.70016833D+00  0.17802765D-02
 21 4786.159876 8.676E-24 8.337E-02.06950.092  941.97350.78-.005624       2 1 1 13       0 1 1 01                    P 26f     4455521120 1 1 1 5    51.0   53.0.13900.808 -0.69988596D+00  0.18966936D-02
 21 4786.534370 8.382E-24 7.580E-02.06980.093  921.23820.78-.005587       2 1 1 13       0 1 1 01                    P 25e     4455521120 1 1 1 5    49.0   51.0.13840.808 -0.69957970D+00  0.20186612D-02
 21 4787.905694 9.681E-24 8.321E-02.07010.094  902.08360.78-.005551       2 1 1 13       0 1 1 01                    P 24f     4455521120 1 1 1 5    47.0   49.0.13790.808 -0.69924643D+00  0.21287491D-02
 21 4788.339740 9.226E-24 7.549E-02.07040.095  882.97150.77-.005514       2 1 1 13       0 1 1 01                    P 23e     4455521120 1 1 1 5    45.0   47.0.13730.807 -0.69888242D+00  0.22406378D-02
 21 4789.636234 1.057E-23 8.311E-02.07080.096  865.31980.77-.005477       2 1 1 13       0 1 1 01                    P 22f     4455521120 1 1 1 5    43.0   45.0.13660.806 -0.69848320D+00  0.23374850D-02
 21 4790.125740 9.936E-24 7.527E-02.07130.097  847.82630.76-.005439       2 1 1 13       0 1 1 01                    P 21e     4455521120 1 1 1 5    41.0   43.0.13600.805 -0.69804347D+00  0.24318307D-02
 21 4791.351640 1.127E-23 8.303E-02.07170.098  831.68280.76-.005401       2 1 1 13       0 1 1 01                    P 20f     4455521120 1 1 1 5    39.0   41.0.13530.804 -0.69755670D+00  0.25079996D-02
 21 4791.892560 1.045E-23 7.514E-02.07220.099  815.80330.75-.005363       2 1 1 13       0 1 1 01                    P 19e     4455521120 1 1 1 5    37.0   39.0.13470.803 -0.69701504D+00  0.25770903D-02
 21 4792.367490 4.850E-30 3.386E-05.06180.063 2500.15220.68-.007364       2 1 1 13       0 1 1 01                    Q 68f     4445521221 1 1 1 5   137.0  137.0.14210.738 -0.14598929D-01  0.25185240D-05
 21 4793.052040 1.173E-23 8.308E-02.07280.100  801.17300.74-.005324       2 1 1 13       0 1 1 01                    P 18f     4455521120 1 1 1 5    35.0   37.0.13400.802 -0.69640864D+00  0.26251319D-02
 21 4793.266670 8.280E-30 3.570E-05.06230.064 2394.84800.69-.007290       2 1 1 13       0 1 1 01                    Q 66f     4445521221 1 1 1 5   133.0  133.0.14280.744 -0.15038019D-01  0.40791815D-05
 21 4793.640360 1.072E-23 7.515E-02.07340.101  786.90280.73-.005284       2 1 1 13       0 1 1 01                    P 17e     4455521120 1 1 1 5    33.0   35.0.13330.800 -0.69572525D+00  0.26615931D-02
 21 4794.136470 1.390E-29 3.761E-05.06280.065 2292.64510.70-.007215       2 1 1 13       0 1 1 01                    Q 64f     4445521221 1 1 1 5   129.0  129.0.14340.749 -0.15504342D-01  0.65021972D-05
 21 4794.737548 1.187E-23 8.315E-02.07400.102  773.79100.71-.005243       2 1 1 13       0 1 1 01                    P 16f     4455521120 1 1 1 5    31.0   33.0.13250.798 -0.69494929D+00  0.26746466D-02
 21 4794.977080 2.310E-29 3.986E-05.06330.066 2193.54510.71-.007138       2 1 1 13       0 1 1 01                    Q 62f     4445521221 1 1 1 5   125.0  125.0.14390.755 -0.16000512D-01  0.10199510D-04
 21 4795.369260 1.070E-23 7.536E-02.07470.103  761.12550.70-.005201       2 1 1 13       0 1 1 01                    P 15e     4455521120 1 1 1 5    29.0   31.0.13180.796 -0.69406084D+00  0.26720887D-02
 21 4795.788690 3.780E-29 4.228E-05.06380.067 2097.54950.72-.007059       2 1 1 13       0 1 1 01                    Q 60f     4445521221 1 1 1 5   121.0  121.0.14430.760 -0.16529490D-01  0.15743460D-04
 21 4796.408261 1.165E-23 8.333E-02.07540.104  749.53730.69-.005157       2 1 1 13       0 1 1 01                    P 14f     4455521120 1 1 1 5    27.0   29.0.13110.794 -0.69303359D+00  0.26445375D-02
 21 4796.571520 6.100E-29 4.494E-05.06430.068 2004.66020.73-.006979       2 1 1 13       0 1 1 01                    Q 58f     4445521221 1 1 1 5   117.0  117.0.14470.765 -0.17094641D-01  0.23910509D-04
 21 4797.079290 1.036E-23 7.587E-02.07620.105  738.47180.69-.005110       2 1 1 13       0 1 1 01                    P 13e     4455521120 1 1 1 5    25.0   27.0.13040.791 -0.69183271D+00  0.25982122D-02
 21 4797.325760 9.720E-29 4.793E-05.06470.069 1914.87850.74-.006897       2 1 1 13       0 1 1 01                    Q 56f     4445521221 1 1 1 5   113.0  113.0.14500.770 -0.17699808D-01  0.35728061D-04
 21 4798.051660 1.520E-28 5.101E-05.06520.070 1828.20610.75-.006813       2 1 1 13       0 1 1 01                    Q 54f     4445521221 1 1 1 5   109.0  109.0.14520.774 -0.18349396D-01  0.52519654D-04
 21 4798.064265 1.103E-23 8.364E-02.07710.107  728.41220.69-.005061       2 1 1 13       0 1 1 01                    P 12f     4455521120 1 1 1 5    23.0   25.0.12970.788 -0.69041051D+00  0.25263095D-02
 21 4798.749420 2.360E-28 5.479E-05.06560.071 1744.64430.75-.006728       2 1 1 13       0 1 1 01                    Q 52f     4445521221 1 1 1 5   105.0  105.0.14540.779 -0.19048483D-01  0.75942095D-04
 21 4798.770320 9.676E-24 7.677E-02.07800.108  718.94200.69-.005008       2 1 1 13       0 1 1 01                    P 11e     4455521120 1 1 1 5    21.0   23.0.12910.785 -0.68870045D+00  0.24336934D-02
 21 4799.419260 3.610E-28 5.894E-05.06600.072 1664.19450.76-.006641       2 1 1 13       0 1 1 01                    Q 50f     4445521221 1 1 1 5   101.0  101.0.14540.783 -0.19802951D-01  0.10800483D-03
 21 4799.705626 9.987E-24 8.405E-02.07900.109  710.41620.70-.004950       2 1 1 13       0 1 1 01                    P 10f     4455521120 1 1 1 5    19.0   21.0.12840.782 -0.68660657D+00  0.23160886D-02
 21 4800.061420 5.440E-28 6.352E-05.06630.074 1586.85810.77-.006552       2 1 1 13       0 1 1 01                    Q 48f     4445521221 1 1 1 5    97.0   97.0.14540.787 -0.20619652D-01  0.15106008D-03
 21 4800.441980 8.634E-24 7.819E-02.08000.110  702.53640.70-.004887       2 1 1 13       0 1 1 01                    P  9e     5655521120 1 1 1 5    17.0   19.0.12790.779 -0.68398558D+00  0.21773269D-02
 21 4800.676110 8.080E-28 6.862E-05.06660.075 1512.63640.77-.006462       2 1 1 13       0 1 1 01                    Q 46f     4445521221 1 1 1 5    93.0   93.0.14530.790 -0.21506620D-01  0.20775046D-03
 21 4800.965350 4.870E-30 4.306E-05.06150.063 2551.01090.68-.007401       2 1 1 13       0 1 1 01                    Q 69e     4445521221 1 1 1 5   139.0  139.0.14180.735 -0.14388862D-01  0.19956219D-05
 21 4801.263560 1.190E-27 7.476E-05.06680.076 1441.53060.78-.006369       2 1 1 13       0 1 1 01                    Q 44f     4455521221 1 1 1 5    89.0   89.0.14500.794 -0.22473329D-01  0.28090050D-03
 21 4801.332399 8.533E-24 8.468E-02.08110.112  695.54950.71-.004817       2 1 1 13       0 1 1 01                    P  8f     5655521120 1 1 1 5    15.0   17.0.12750.775 -0.68061386D+00  0.20154323D-02
 21 4801.395140 8.310E-30 4.505E-05.06200.063 2444.32360.69-.007328       2 1 1 13       0 1 1 01                    Q 67e     4445521221 1 1 1 5   135.0  135.0.14250.741 -0.14815221D-01  0.32554631D-05
 21 4801.806990 1.400E-29 4.728E-05.06260.064 2340.73180.70-.007253       2 1 1 13       0 1 1 01                    Q 65e     4445521221 1 1 1 5   131.0  131.0.14310.747 -0.15267620D-01  0.52267449D-05
 21 4801.824000 1.720E-27 8.132E-05.06710.078 1373.54190.78-.006275       2 1 1 13       0 1 1 01                    Q 42f     4455521221 1 1 1 5    85.0   85.0.14470.797 -0.23531040D-01  0.37334018D-03
 21 4802.093530 7.222E-24 8.023E-02.08230.113  689.25530.72-.004738       2 1 1 13       0 1 1 01                    P  7e     5655521120 1 1 1 5    13.0   15.0.12720.770 -0.67612341D+00  0.18335702D-02
 21 4802.201350 2.320E-29 4.960E-05.06310.065 2240.23730.71-.007176       2 1 1 13       0 1 1 01                    Q 63e     4445521221 1 1 1 5   127.0  127.0.14360.752 -0.15748520D-01  0.82585987D-05
 21 4802.357630 2.460E-27 8.907E-05.06730.079 1308.67150.78-.006179       2 1 1 13       0 1 1 01                    Q 40f     4455521221 1 1 1 5    81.0   81.0.14440.800 -0.24693240D-01  0.48765360D-03
 21 4802.578680 3.800E-29 5.225E-05.06360.066 2142.84170.72-.007098       2 1 1 13       0 1 1 01                    Q 61e     4445521221 1 1 1 5   123.0  123.0.14410.757 -0.16260700D-01  0.12841290D-04
 21 4802.864690 3.470E-27 9.791E-05.06750.081 1246.92040.78-.006080       2 1 1 13       0 1 1 01                    Q 38f     4455521221 1 1 1 5    77.0   77.0.14390.802 -0.25976217D-01  0.62585386D-03
 21 4802.939390 6.130E-29 5.510E-05.06400.067 2048.54670.73-.007019       2 1 1 13       0 1 1 01                    Q 59e     4445521221 1 1 1 5   119.0  119.0.14450.762 -0.16807316D-01  0.19647444D-04
 21 4802.944622 6.690E-24 8.557E-02.08360.114  683.81230.73-.004648       2 1 1 13       0 1 1 01                    P  6f     5655521120 1 1 1 5    11.0   13.0.12720.766 -0.66986412D+00  0.16316978D-02
 21 4803.283910 9.770E-29 5.834E-05.06450.068 1957.35390.73-.006938       2 1 1 13       0 1 1 01                    Q 57e     4445521221 1 1 1 5   115.0  115.0.14490.767 -0.17391962D-01  0.29577660D-04
 21 4803.345400 4.850E-27 1.086E-04.06770.083 1188.28960.78-.005980       2 1 1 13       0 1 1 01                    Q 36f     4455521221 1 1 1 5    73.0   73.0.14330.804 -0.27399831D-01  0.78899447D-03
 21 4803.612660 1.540E-28 6.210E-05.06500.069 1869.26470.74-.006855       2 1 1 13       0 1 1 01                    Q 55e     4445521221 1 1 1 5   111.0  111.0.14510.772 -0.18018749D-01  0.43807064D-04
 21 4803.723710 5.414E-24 8.275E-02.08490.115  679.09900.74-.004543       2 1 1 13       0 1 1 01                    P  5e     5655521120 1 1 1 5     9.0   11.0.12750.761 -0.66057827D+00  0.14126637D-02
 21 4803.799980 6.680E-27 1.208E-04.06790.084 1132.78020.78-.005878       2 1 1 13       0 1 1 01                    Q 34f     4455521221 1 1 1 5    69.0   69.0.14260.806 -0.28988552D-01  0.97674195D-03
 21 4803.926030 2.380E-28 6.588E-05.06540.071 1784.28060.75-.006771       2 1 1 13       0 1 1 01                    Q 53e     4445521221 1 1 1 5   107.0  107.0.14530.777 -0.18692405D-01  0.63827130D-04
 21 4804.224420 3.640E-28 7.031E-05.06580.072 1702.40300.76-.006685       2 1 1 13       0 1 1 01                    Q 51e     4445521221 1 1 1 5   103.0  103.0.14540.781 -0.19418391D-01  0.91474776D-04
 21 4804.228640 9.110E-27 1.356E-04.06820.086 1080.39300.78-.005773       2 1 1 13       0 1 1 01                    Q 32f     4455521221 1 1 1 5    65.0   65.0.14190.807 -0.30772873D-01  0.11869511D-02
 21 4804.508210 5.500E-28 7.538E-05.06610.073 1623.63340.76-.006597       2 1 1 13       0 1 1 01                    Q 49e     4445521221 1 1 1 5    99.0   99.0.14540.785 -0.20203051D-01  0.12893801D-03
 21 4804.542318 4.485E-24 8.651E-02.08630.119  675.20490.74-.004414       2 1 1 13       0 1 1 01                    P  4f     5655521120 1 1 1 5     7.0    9.0.12860.756 -0.64549722D+00  0.11779016D-02
 21 4804.631740 1.280E-26 1.598E-04.06860.088 1031.12900.78-.005665       2 1 1 13       0 1 1 01                    Q 30f     5655521120 1 1 1 5    61.0   61.0.14100.808 -0.32791292D-01  0.14152886D-02
 21 4804.777760 8.190E-28 8.099E-05.06640.074 1547.97290.77-.006507       2 1 1 13       0 1 1 01                    Q 47e     4445521221 1 1 1 5    95.0   95.0.14530.789 -0.21053798D-01  0.17872601D-03
 21 4805.009230 1.714E-26 1.831E-04.06900.090  984.98890.78-.005555       2 1 1 13       0 1 1 01                    Q 28f     5655521120 1 1 1 5    57.0   57.0.14000.808 -0.35093120D-01  0.16549741D-02
 21 4805.033430 1.210E-27 8.780E-05.06670.076 1475.42290.77-.006416       2 1 1 13       0 1 1 01                    Q 45e     4455521221 1 1 1 5    91.0   91.0.14520.792 -0.21979349D-01  0.24358900D-03
 21 4805.275570 1.750E-27 9.478E-05.06700.077 1405.98450.78-.006322       2 1 1 13       0 1 1 01                    Q 43e     4455521221 1 1 1 5    87.0   87.0.14490.795 -0.22990024D-01  0.32637669D-03
 21 4805.330760 3.173E-24 8.442E-02.08770.120  672.06760.75-.004240       2 1 1 13       0 1 1 01                    P  3e     5655521120 1 1 1 5     5.0    7.0.13070.750 -0.61721341D+00  0.93022356D-03
 21 4805.361480 2.272E-26 2.118E-04.06950.092  941.97350.78-.005442       2 1 1 13       0 1 1 01                    Q 26f     5655521120 1 1 1 5    53.0   53.0.13900.808 -0.37742568D-01  0.18966936D-02
 21 4805.504500 2.510E-27 1.032E-04.06720.079 1339.65900.78-.006227       2 1 1 13       0 1 1 01                    Q 41e     4455521221 1 1 1 5    83.0   83.0.14460.798 -0.24098135D-01  0.42982362D-03
